# sample synthetic data for demonstration purposes only (not real measurement)
# zero_cal_ok=1 zero_cal_mean_mm=5.0002 zero_cal_stddev_mm=0.0009 zero_cal_n=30
elapsed_ms,T1_C,T2_C,T3_C,indicator_mm,disp_mm,spc_valid,fault1,fault2,fault3,cold_junction_1_C,cold_junction_2_C,cold_junction_3_C
2119000,50.238,50.046,49.567,5.2150,0.2153,1,0,0,0,23.829,23.805,23.645
2120000,50.304,50.084,49.559,5.2146,0.2149,1,0,0,0,23.869,24.040,24.053
2121000,50.087,49.916,49.553,5.2142,0.2145,1,0,0,0,23.738,23.835,24.263
2122000,49.954,49.816,49.513,5.2138,0.2141,1,0,0,0,24.383,24.415,23.973
2123000,49.767,49.883,49.469,5.2134,0.2137,1,0,0,0,23.888,24.356,23.684
2124000,49.788,49.671,49.386,5.2130,0.2133,1,0,0,0,23.783,24.355,23.967
2125000,49.696,49.528,49.321,5.2126,0.2129,1,0,0,0,24.212,23.852,24.179
2126000,49.715,49.532,49.557,5.2122,0.2125,1,0,0,0,23.586,23.711,23.878
2127000,49.589,49.555,49.331,5.2118,0.2121,1,0,0,0,24.188,24.025,24.182
2128000,49.373,49.548,49.245,5.2114,0.2117,1,0,0,0,24.534,23.955,24.349
2129000,49.396,49.378,49.147,5.2110,0.2113,1,0,0,0,24.170,23.817,24.072
2130000,49.352,49.407,49.083,5.2106,0.2109,1,0,0,0,24.191,23.647,23.992
2131000,49.336,49.126,49.063,5.2102,0.2105,1,0,0,0,24.261,23.988,24.249
2132000,49.201,49.132,49.051,5.2098,0.2101,1,0,0,0,24.513,23.879,23.743
2133000,49.107,49.077,48.831,5.2094,0.2097,1,0,0,0,24.363,24.207,23.714
2134000,48.968,49.024,48.810,5.2090,0.2093,1,0,0,0,24.132,24.200,23.920
2135000,48.911,48.973,48.839,5.2086,0.2089,1,0,0,0,24.271,24.330,23.852
2136000,48.897,48.955,48.861,5.2082,0.2085,1,0,0,0,23.734,23.622,23.759
2137000,48.608,48.798,48.780,5.2078,0.2081,1,0,0,0,24.233,24.120,24.549
2138000,48.605,48.779,48.872,5.2074,0.2077,1,0,0,0,23.698,23.782,24.652
2139000,48.489,48.698,48.590,5.2070,0.2073,1,0,0,0,23.890,23.634,23.894
2140000,48.499,48.562,48.603,5.2066,0.2069,1,0,0,0,23.075,23.871,24.028
2141000,48.486,48.561,48.740,5.2062,0.2065,1,0,0,0,24.120,24.321,23.944
2142000,48.258,48.493,48.583,5.2058,0.2061,1,0,0,0,23.807,23.888,24.332
2143000,48.034,48.426,48.599,5.2054,0.2057,1,0,0,0,24.333,24.470,24.392
2144000,48.112,48.377,48.647,5.2050,0.2053,1,0,0,0,24.117,24.165,23.467
2145000,48.137,48.316,48.383,5.2046,0.2049,1,0,0,0,24.337,23.882,24.143
2146000,48.027,48.210,48.385,5.2042,0.2046,1,0,0,0,23.675,24.348,23.608
2147000,47.939,48.282,48.327,5.2038,0.2042,1,0,0,0,24.312,24.134,24.527
2148000,47.803,48.022,48.148,5.2034,0.2038,1,0,0,0,24.632,23.720,24.132
2149000,47.643,47.994,48.235,5.2030,0.2034,1,0,0,0,24.229,24.558,23.753
2150000,47.708,48.210,48.286,5.2027,0.2030,1,0,0,0,24.237,24.078,23.928
2151000,47.521,47.841,48.214,5.2023,0.2026,1,0,0,0,24.051,24.006,23.913
2152000,47.684,47.752,48.176,5.2019,0.2022,1,0,0,0,23.843,23.743,24.158
2153000,47.477,47.855,48.052,5.2015,0.2018,1,0,0,0,24.228,24.354,24.313
2154000,47.307,47.567,47.986,5.2011,0.2014,1,0,0,0,23.548,24.155,23.656
2155000,47.227,47.651,48.096,5.2007,0.2010,1,0,0,0,23.875,24.189,24.552
2156000,47.191,47.779,47.910,5.2003,0.2006,1,0,0,0,23.469,23.848,24.482
2157000,47.102,47.420,47.930,5.1999,0.2002,1,0,0,0,23.789,24.250,23.737
2158000,47.133,47.323,47.876,5.1995,0.1998,1,0,0,0,24.193,24.274,24.022
2159000,46.982,47.299,47.936,5.1991,0.1994,1,0,0,0,24.152,23.799,24.513
2160000,46.832,47.428,47.853,5.1987,0.1990,1,0,0,0,24.015,23.575,24.370
2161000,46.966,47.384,47.628,5.1983,0.1987,1,0,0,0,24.051,24.174,23.899
2162000,46.743,47.191,47.593,5.1980,0.1983,1,0,0,0,23.434,23.528,24.244
2163000,46.725,47.225,47.691,5.1976,0.1979,1,0,0,0,23.888,24.046,24.899
2164000,46.539,47.220,47.596,5.1972,0.1975,1,0,0,0,23.796,23.866,24.032
2165000,46.541,47.190,47.522,5.1968,0.1971,1,0,0,0,23.802,24.366,23.810
2166000,46.462,46.966,47.596,5.1964,0.1967,1,0,0,0,24.180,23.882,24.052
2167000,46.212,46.740,47.487,5.1960,0.1963,1,0,0,0,23.742,24.332,24.074
2168000,46.450,46.798,47.433,5.1956,0.1959,1,0,0,0,23.819,23.846,23.843
2169000,46.317,46.768,47.448,5.1952,0.1956,1,0,0,0,23.374,24.300,24.132
2170000,46.109,46.721,47.313,5.1949,0.1952,1,0,0,0,23.912,24.618,23.624
2171000,45.978,46.666,47.426,5.1945,0.1948,1,0,0,0,23.674,23.680,23.800
2172000,46.021,46.710,47.195,5.1941,0.1944,1,0,0,0,24.024,24.088,24.227
2173000,45.927,46.663,47.268,5.1937,0.1940,1,0,0,0,23.715,24.825,23.474
2174000,45.876,46.487,47.287,5.1933,0.1936,1,0,0,0,24.031,24.020,24.271
2175000,45.790,46.529,47.020,5.1929,0.1932,1,0,0,0,23.957,24.019,23.396
2176000,45.742,46.409,47.060,5.1925,0.1929,1,0,0,0,24.502,24.237,23.481
2177000,45.745,46.326,47.137,5.1922,0.1925,1,0,0,0,24.149,24.012,23.850
2178000,45.603,46.334,47.096,5.1918,0.1921,1,0,0,0,23.448,23.488,24.086
2179000,45.402,46.208,46.948,5.1914,0.1917,1,0,0,0,23.621,24.340,24.398
2180000,45.523,46.308,46.860,5.1910,0.1913,1,0,0,0,24.017,23.399,24.017
2181000,45.474,45.969,46.954,5.1906,0.1910,1,0,0,0,23.721,23.875,23.926
2182000,45.524,45.984,46.930,5.1903,0.1906,1,0,0,0,23.109,24.362,24.174
2183000,45.112,45.957,46.700,5.1899,0.1902,1,0,0,0,24.405,23.893,23.739
2184000,45.150,45.944,46.655,5.1895,0.1898,1,0,0,0,24.216,23.792,24.042
2185000,44.894,45.952,46.728,5.1891,0.1894,1,0,0,0,24.156,24.264,23.640
2186000,45.035,45.790,46.719,5.1887,0.1890,1,0,0,0,23.818,23.745,24.025
2187000,44.877,45.620,46.603,5.1883,0.1887,1,0,0,0,24.128,23.633,23.961
2188000,45.005,45.743,46.640,5.1880,0.1883,1,0,0,0,23.789,24.082,23.759
2189000,44.720,45.679,46.487,5.1876,0.1879,1,0,0,0,24.061,23.945,24.050
2190000,44.577,45.405,46.334,5.1872,0.1875,1,0,0,0,23.724,23.627,24.048
2191000,44.606,45.503,46.428,5.1868,0.1871,1,0,0,0,24.455,24.191,24.353
2192000,44.417,45.319,46.426,5.1865,0.1868,1,0,0,0,23.529,24.139,23.518
2193000,44.566,45.336,46.357,5.1861,0.1864,1,0,0,0,24.370,23.892,23.977
2194000,44.273,45.260,46.246,5.1857,0.1860,1,0,0,0,24.012,23.913,23.772
2195000,44.372,45.340,46.152,5.1853,0.1856,1,0,0,0,23.853,24.141,24.261
2196000,44.136,45.228,46.216,5.1849,0.1853,1,0,0,0,24.050,24.357,24.226
2197000,44.209,45.059,46.288,5.1846,0.1849,1,0,0,0,24.220,23.915,24.152
2198000,44.299,45.176,46.276,5.1842,0.1845,1,0,0,0,24.410,24.196,23.789
2199000,44.129,44.935,46.230,5.1838,0.1841,1,0,0,0,24.094,24.170,24.266
2200000,43.964,45.020,46.029,5.1834,0.1838,1,0,0,0,23.733,24.264,23.541
2201000,43.964,44.872,45.961,5.1831,0.1834,1,0,0,0,24.017,24.012,23.479
2202000,43.902,44.852,46.053,5.1827,0.1830,1,0,0,0,24.545,23.726,23.617
2203000,43.872,44.866,46.024,5.1823,0.1826,1,0,0,0,24.404,23.861,23.990
2204000,43.659,44.812,45.965,5.1820,0.1823,1,0,0,0,24.273,24.103,24.203
2205000,43.750,44.822,45.731,5.1816,0.1819,1,0,0,0,24.239,24.546,23.107
2206000,43.420,44.654,45.783,5.1812,0.1815,1,0,0,0,24.210,23.855,24.397
2207000,43.521,44.630,45.810,5.1808,0.1812,1,0,0,0,24.348,24.241,24.039
2208000,43.467,44.515,45.811,5.1805,0.1808,1,0,0,0,23.863,23.902,23.530
2209000,43.492,44.510,45.794,5.1801,0.1804,1,0,0,0,23.593,24.033,24.030
2210000,43.378,44.476,45.704,5.1797,0.1800,1,0,0,0,24.021,24.455,24.328
2211000,43.200,44.379,45.679,5.1794,0.1797,1,0,0,0,23.755,24.229,24.180
2212000,43.169,44.188,45.620,5.1790,0.1793,1,0,0,0,23.683,23.628,24.330
2213000,43.200,44.305,45.629,5.1786,0.1789,1,0,0,0,23.784,23.828,23.590
2214000,43.114,44.253,45.559,5.1783,0.1786,1,0,0,0,24.746,24.377,23.876
2215000,43.010,44.116,45.500,5.1779,0.1782,1,0,0,0,24.041,24.043,23.723
2216000,42.954,44.014,45.434,5.1775,0.1778,1,0,0,0,24.109,23.655,24.515
2217000,42.985,44.181,45.423,5.1772,0.1775,1,0,0,0,23.633,23.754,24.192
2218000,42.825,44.049,45.416,5.1768,0.1771,1,0,0,0,23.447,24.211,24.854
2219000,42.797,43.938,45.359,5.1764,0.1767,1,0,0,0,23.754,24.298,23.860
2220000,42.915,43.812,45.329,5.1761,0.1764,1,0,0,0,24.431,24.005,23.783
2221000,42.565,43.784,45.367,5.1757,0.1760,1,0,0,0,24.100,24.743,23.957
2222000,42.469,43.901,45.242,5.1753,0.1757,1,0,0,0,24.180,24.247,24.414
2223000,42.618,43.755,45.130,5.1750,0.1753,1,0,0,0,24.222,23.927,23.890
2224000,42.439,43.648,45.214,5.1746,0.1749,1,0,0,0,23.823,23.755,24.037
2225000,42.406,43.680,44.995,5.1742,0.1746,1,0,0,0,24.416,23.708,24.029
2226000,42.308,43.522,44.979,5.1739,0.1742,1,0,0,0,23.810,24.101,24.012
2227000,42.288,43.655,45.054,5.1735,0.1738,1,0,0,0,24.422,23.853,23.804
2228000,42.376,43.591,45.030,5.1732,0.1735,1,0,0,0,24.133,24.502,23.959
2229000,42.252,43.394,44.850,5.1728,0.1731,1,0,0,0,23.463,24.440,23.946
2230000,42.196,43.329,44.881,5.1724,0.1728,1,0,0,0,23.776,24.190,23.998
2231000,41.953,43.118,44.825,5.1721,0.1724,1,0,0,0,23.465,23.646,24.283
2232000,41.914,43.158,44.796,5.1717,0.1720,1,0,0,0,24.349,23.798,24.528
2233000,41.719,43.118,44.872,5.1714,0.1717,1,0,0,0,23.993,24.377,23.748
2234000,41.822,43.185,44.815,5.1710,0.1713,1,0,0,0,23.331,23.831,23.882
2235000,41.904,43.097,44.719,5.1706,0.1710,1,0,0,0,24.113,24.337,23.752
2236000,41.809,42.964,44.639,5.1703,0.1706,1,0,0,0,23.839,24.142,24.056
2237000,41.691,42.998,44.537,5.1699,0.1703,1,0,0,0,23.555,24.016,23.838
2238000,41.648,43.011,44.721,5.1696,0.1699,1,0,0,0,24.503,23.789,24.072
2239000,41.536,42.962,44.617,5.1692,0.1695,1,0,0,0,24.032,23.972,24.331
2240000,41.549,42.717,44.475,5.1689,0.1692,1,0,0,0,23.912,24.057,23.242
2241000,41.536,42.809,44.552,5.1685,0.1688,1,0,0,0,23.880,24.310,24.148
2242000,41.287,42.658,44.451,5.1682,0.1685,1,0,0,0,23.546,23.734,23.862
2243000,41.382,42.791,44.396,5.1678,0.1681,1,0,0,0,23.609,23.921,24.138
2244000,41.375,42.732,44.417,5.1675,0.1678,1,0,0,0,24.385,24.013,23.731
2245000,41.210,42.548,44.285,5.1671,0.1674,1,0,0,0,23.858,24.199,24.359
2246000,41.242,42.509,44.280,5.1668,0.1671,1,0,0,0,24.007,23.727,24.274
2247000,41.353,42.484,44.280,5.1664,0.1667,1,0,0,0,23.387,23.605,24.171
2248000,41.063,42.291,44.193,5.1660,0.1664,1,0,0,0,23.605,24.202,24.238
2249000,41.046,42.449,44.249,5.1657,0.1660,1,0,0,0,24.183,23.545,23.776
2250000,40.899,42.351,44.308,5.1654,0.1657,1,0,0,0,24.113,24.385,23.814
2251000,40.916,42.402,44.062,5.1650,0.1653,1,0,0,0,24.526,23.953,24.226
2252000,40.882,42.187,43.952,5.1647,0.1650,1,0,0,0,24.403,23.536,23.770
2253000,40.805,42.177,43.888,5.1643,0.1646,1,0,0,0,23.931,23.856,24.434
2254000,40.652,42.057,43.999,5.1640,0.1643,1,0,0,0,24.142,24.114,23.903
2255000,40.694,42.049,43.922,5.1636,0.1639,1,0,0,0,23.905,23.840,24.151
2256000,40.739,41.987,43.955,5.1633,0.1636,1,0,0,0,24.616,24.006,24.630
2257000,40.603,42.113,43.912,5.1629,0.1632,1,0,0,0,24.345,24.222,23.788
2258000,40.589,41.929,43.737,5.1626,0.1629,1,0,0,0,24.051,23.939,24.021
2259000,40.438,41.947,43.684,5.1622,0.1625,1,0,0,0,24.060,23.719,24.316
2260000,40.462,41.859,43.816,5.1619,0.1622,1,0,0,0,24.433,23.910,24.285
2261000,40.370,41.740,43.767,5.1615,0.1619,1,0,0,0,24.174,24.424,23.902
2262000,40.217,41.781,43.686,5.1612,0.1615,1,0,0,0,24.468,24.506,23.845
2263000,40.264,41.795,43.551,5.1608,0.1612,1,0,0,0,23.342,23.394,23.930
2264000,40.105,41.603,43.686,5.1605,0.1608,1,0,0,0,24.138,24.327,24.434
2265000,40.080,41.717,43.714,5.1602,0.1605,1,0,0,0,23.845,24.075,23.916
2266000,40.092,41.537,43.598,5.1598,0.1601,1,0,0,0,24.527,24.277,24.023
2267000,40.047,41.520,43.472,5.1595,0.1598,1,0,0,0,24.464,23.835,23.872
2268000,39.875,41.554,43.508,5.1591,0.1595,1,0,0,0,24.010,23.470,24.212
2269000,40.002,41.412,43.359,5.1588,0.1591,1,0,0,0,24.461,24.175,24.047
2270000,39.910,41.422,43.518,5.1585,0.1588,1,0,0,0,24.535,23.718,23.699
2271000,39.755,41.347,43.404,5.1581,0.1584,1,0,0,0,24.022,23.584,23.709
2272000,39.636,41.336,43.220,5.1578,0.1581,1,0,0,0,24.742,23.604,23.400
2273000,39.695,41.089,43.302,5.1574,0.1578,1,0,0,0,23.991,24.180,23.751
2274000,39.618,41.087,43.328,5.1571,0.1574,1,0,0,0,23.936,24.042,24.238
2275000,39.611,41.237,43.229,5.1568,0.1571,1,0,0,0,24.260,24.235,24.397
2276000,39.521,41.225,43.198,5.1564,0.1567,1,0,0,0,23.894,24.201,24.206
2277000,39.338,41.024,43.087,5.1561,0.1564,1,0,0,0,24.026,23.874,24.166
2278000,39.416,41.031,43.195,5.1558,0.1561,1,0,0,0,24.423,23.979,23.962
2279000,39.371,41.029,43.063,5.1554,0.1557,1,0,0,0,24.006,23.847,24.232
2280000,39.395,41.016,42.907,5.1551,0.1554,1,0,0,0,23.491,23.937,24.086
2281000,39.237,40.753,43.015,5.1548,0.1551,1,0,0,0,24.110,23.710,24.541
2282000,39.376,40.799,43.089,5.1544,0.1547,1,0,0,0,23.791,24.117,23.970
2283000,39.039,40.799,42.944,5.1541,0.1544,1,0,0,0,24.260,24.323,24.403
2284000,39.246,40.837,43.080,5.1538,0.1541,1,0,0,0,24.209,23.755,24.262
2285000,39.073,40.936,42.940,5.1534,0.1537,1,0,0,0,24.441,24.384,24.221
2286000,39.109,40.673,42.898,5.1531,0.1534,1,0,0,0,24.272,24.034,23.397
2287000,38.997,40.534,42.826,5.1528,0.1531,1,0,0,0,24.327,24.072,24.279
2288000,39.032,40.634,42.797,5.1524,0.1528,1,0,0,0,23.799,23.490,23.962
2289000,38.860,40.664,42.747,5.1521,0.1524,1,0,0,0,24.241,23.458,23.867
2290000,38.753,40.523,42.709,5.1518,0.1521,1,0,0,0,24.591,24.043,23.555
2291000,38.905,40.397,42.742,5.1515,0.1518,1,0,0,0,23.793,24.237,23.998
2292000,38.733,40.503,42.590,5.1511,0.1514,1,0,0,0,24.540,23.799,24.010
2293000,38.711,40.435,42.545,5.1508,0.1511,1,0,0,0,23.835,24.501,23.609
2294000,38.743,40.257,42.507,5.1505,0.1508,1,0,0,0,23.744,24.220,23.558
2295000,38.513,40.326,42.726,5.1502,0.1505,1,0,0,0,24.089,23.727,24.146
2296000,38.595,40.332,42.571,5.1498,0.1501,1,0,0,0,24.215,24.009,24.262
2297000,38.452,40.303,42.519,5.1495,0.1498,1,0,0,0,24.274,24.743,24.057
2298000,38.440,40.160,42.376,5.1492,0.1495,1,0,0,0,23.711,23.627,24.345
2299000,38.408,40.094,42.477,5.1489,0.1492,1,0,0,0,24.130,24.158,23.974
2300000,38.235,40.178,42.384,5.1485,0.1489,1,0,0,0,23.794,23.903,23.984
2301000,38.244,39.940,42.377,5.1482,0.1485,1,0,0,0,23.553,24.212,23.725
2302000,38.367,40.029,42.248,5.1479,0.1482,1,0,0,0,23.721,24.380,23.532
2303000,38.283,39.842,42.305,5.1476,0.1479,1,0,0,0,23.775,23.884,24.556
2304000,38.159,39.994,42.225,5.1472,0.1476,1,0,0,0,24.156,24.336,24.339
2305000,38.137,39.846,42.164,5.1469,0.1472,1,0,0,0,24.346,24.666,23.582
2306000,38.047,39.926,42.251,5.1466,0.1469,1,0,0,0,23.558,24.020,24.047
2307000,38.132,39.821,42.036,5.1463,0.1466,1,0,0,0,24.106,24.235,23.970
2308000,37.961,39.642,42.170,5.1460,0.1463,1,0,0,0,23.647,23.823,23.918
2309000,37.949,39.812,42.147,5.1457,0.1460,1,0,0,0,24.189,24.006,23.877
2310000,37.976,39.780,41.989,5.1453,0.1457,1,0,0,0,23.813,23.947,24.114
2311000,37.776,39.685,41.960,5.1450,0.1453,1,0,0,0,23.685,24.239,24.245
2312000,37.916,39.512,41.975,5.1447,0.1450,1,0,0,0,24.240,24.361,24.121
2313000,37.623,39.507,41.982,5.1444,0.1447,1,0,0,0,23.824,23.967,23.964
2314000,37.830,39.502,41.915,5.1441,0.1444,1,0,0,0,23.905,24.460,23.953
2315000,37.625,39.393,41.929,5.1438,0.1441,1,0,0,0,23.334,24.459,24.281
2316000,37.590,39.543,42.002,5.1434,0.1438,1,0,0,0,24.284,24.254,24.139
2317000,37.413,39.378,41.788,5.1431,0.1434,1,0,0,0,24.246,23.845,24.022
2318000,37.482,39.110,41.659,5.1428,0.1431,1,0,0,0,24.002,23.816,23.989
2319000,37.390,39.312,41.829,5.1425,0.1428,1,0,0,0,23.542,23.756,24.104
2320000,37.380,39.216,41.866,5.1422,0.1425,1,0,0,0,24.363,24.285,23.859
2321000,37.373,39.198,41.730,5.1419,0.1422,1,0,0,0,23.800,23.636,24.246
2322000,37.416,39.134,41.579,5.1416,0.1419,1,0,0,0,23.864,24.203,23.677
2323000,37.312,39.187,41.624,5.1413,0.1416,1,0,0,0,24.694,23.676,23.877
2324000,37.276,39.172,41.512,5.1409,0.1413,1,0,0,0,23.789,24.247,24.183
2325000,37.119,39.065,41.621,5.1406,0.1410,1,0,0,0,24.223,24.005,23.660
2326000,37.092,38.975,41.429,5.1403,0.1406,1,0,0,0,24.169,24.400,23.528
2327000,37.263,38.959,41.481,5.1400,0.1403,1,0,0,0,24.117,24.342,24.019
2328000,37.017,38.924,41.392,5.1397,0.1400,1,0,0,0,24.085,24.431,23.491
2329000,37.164,38.819,41.451,5.1394,0.1397,1,0,0,0,24.113,24.438,23.610
2330000,36.969,38.889,41.379,5.1391,0.1394,1,0,0,0,24.082,24.043,24.227
2331000,36.945,38.840,41.391,5.1388,0.1391,1,0,0,0,23.984,23.652,23.939
2332000,36.988,38.887,41.347,5.1385,0.1388,1,0,0,0,24.453,23.684,24.386
2333000,36.961,38.825,41.234,5.1382,0.1385,1,0,0,0,23.606,23.374,23.639
2334000,36.808,38.631,41.332,5.1379,0.1382,1,0,0,0,24.306,23.675,23.972
2335000,36.743,38.712,41.246,5.1376,0.1379,1,0,0,0,24.247,24.021,24.120
2336000,36.727,38.532,41.139,5.1373,0.1376,1,0,0,0,24.210,23.832,23.649
2337000,36.716,38.624,41.366,5.1370,0.1373,1,0,0,0,24.335,23.946,24.310
2338000,36.718,38.489,41.193,5.1367,0.1370,1,0,0,0,23.972,24.148,24.153
2339000,36.605,38.409,41.112,5.1364,0.1367,1,0,0,0,23.439,23.909,23.517
2340000,36.612,38.475,41.206,5.1361,0.1364,1,0,0,0,23.978,23.663,23.989
2341000,36.652,38.200,41.209,5.1358,0.1361,1,0,0,0,23.703,23.984,24.116
2342000,36.510,38.236,41.018,5.1355,0.1358,1,0,0,0,23.780,23.730,23.823
2343000,36.463,38.323,41.027,5.1352,0.1355,1,0,0,0,23.627,23.919,23.556
2344000,36.275,38.306,40.889,5.1349,0.1352,1,0,0,0,23.857,24.403,24.084
2345000,36.145,38.232,40.925,5.1346,0.1349,1,0,0,0,23.821,23.919,24.663
2346000,36.345,38.097,40.890,5.1343,0.1346,1,0,0,0,23.287,24.531,23.884
2347000,36.265,38.120,40.889,5.1340,0.1343,1,0,0,0,24.210,24.429,24.471
2348000,36.191,38.179,40.870,5.1337,0.1340,1,0,0,0,24.666,23.826,23.774
2349000,36.211,38.156,40.858,5.1334,0.1337,1,0,0,0,24.182,23.667,24.065
2350000,36.146,38.071,40.801,5.1331,0.1334,1,0,0,0,23.939,23.984,24.231
2351000,36.201,38.127,40.654,5.1328,0.1331,1,0,0,0,23.984,24.346,23.997
2352000,36.077,38.029,40.646,5.1325,0.1328,1,0,0,0,23.874,23.853,23.911
2353000,35.970,37.900,40.646,5.1322,0.1325,1,0,0,0,24.027,24.272,24.218
2354000,36.069,37.901,40.637,5.1319,0.1322,1,0,0,0,23.989,24.363,24.567
2355000,35.933,37.774,40.713,5.1316,0.1319,1,0,0,0,23.748,23.768,24.090
2356000,35.952,37.840,40.505,5.1313,0.1316,1,0,0,0,24.505,23.797,23.845
2357000,35.832,37.901,40.539,5.1310,0.1313,1,0,0,0,23.554,24.214,23.943
2358000,35.779,37.830,40.614,5.1307,0.1310,1,0,0,0,24.215,24.046,24.756
2359000,35.798,37.851,40.483,5.1304,0.1307,1,0,0,0,23.970,23.794,24.040
2360000,35.754,37.678,40.514,5.1301,0.1305,1,0,0,0,24.570,23.894,23.822
2361000,35.752,37.773,40.436,5.1298,0.1302,1,0,0,0,24.102,23.979,23.656
2362000,35.653,37.614,40.437,5.1296,0.1299,1,0,0,0,23.892,23.531,23.452
2363000,35.489,37.711,40.368,5.1293,0.1296,1,0,0,0,23.926,24.230,24.109
2364000,35.562,37.555,40.410,5.1290,0.1293,1,0,0,0,24.012,23.856,24.196
2365000,35.622,37.577,40.203,5.1287,0.1290,1,0,0,0,23.657,23.165,23.881
2366000,35.496,37.603,40.268,5.1284,0.1287,1,0,0,0,23.770,23.993,23.996
2367000,35.462,37.433,40.291,5.1281,0.1284,1,0,0,0,23.465,23.778,23.649
2368000,35.522,37.430,40.280,5.1278,0.1282,1,0,0,0,23.723,24.507,24.040
2369000,35.348,37.480,40.327,5.1276,0.1279,1,0,0,0,24.028,23.824,24.144
2370000,35.244,37.331,40.147,5.1273,0.1276,1,0,0,0,24.090,23.671,23.839
2371000,35.317,37.200,40.267,5.1270,0.1273,1,0,0,0,23.406,24.152,24.507
2372000,35.253,37.442,40.066,5.1267,0.1270,1,0,0,0,23.959,23.802,23.749
2373000,35.177,37.198,40.195,5.1264,0.1267,1,0,0,0,24.169,23.766,24.085
2374000,35.203,37.213,40.125,5.1261,0.1264,1,0,0,0,23.951,24.153,24.254
2375000,35.219,37.257,39.957,5.1258,0.1262,1,0,0,0,23.810,23.688,23.977
2376000,35.141,37.081,40.025,5.1256,0.1259,1,0,0,0,23.876,23.563,23.943
2377000,35.130,37.014,39.967,5.1253,0.1256,1,0,0,0,23.838,24.518,23.571
2378000,35.213,37.080,39.992,5.1250,0.1253,1,0,0,0,23.809,24.174,24.407
2379000,35.004,36.882,39.895,5.1247,0.1250,1,0,0,0,24.052,23.921,23.949
2380000,35.017,36.967,39.859,5.1244,0.1248,1,0,0,0,24.692,23.999,24.161
2381000,34.917,36.975,39.964,5.1242,0.1245,1,0,0,0,23.777,24.152,24.202
2382000,34.854,36.900,39.818,5.1239,0.1242,1,0,0,0,23.905,24.292,23.812
2383000,34.838,36.763,39.863,5.1236,0.1239,1,0,0,0,23.984,23.773,23.941
2384000,34.811,36.980,39.750,5.1233,0.1236,1,0,0,0,23.794,24.110,24.400
2385000,34.842,36.827,39.872,5.1230,0.1234,1,0,0,0,24.329,23.848,23.665
2386000,34.965,36.899,39.656,5.1228,0.1231,1,0,0,0,23.289,23.943,24.638
2387000,34.684,36.729,39.632,5.1225,0.1228,1,0,0,0,23.841,24.048,23.777
2388000,34.672,36.646,39.775,5.1222,0.1225,1,0,0,0,24.245,23.998,23.646
2389000,34.665,36.704,39.588,5.1219,0.1223,1,0,0,0,23.912,24.221,24.040
2390000,34.666,36.631,39.723,5.1217,0.1220,1,0,0,0,23.754,24.146,24.663
2391000,34.620,36.521,39.638,5.1214,0.1217,1,0,0,0,24.132,23.548,23.427
2392000,34.666,36.699,39.526,5.1211,0.1214,1,0,0,0,24.272,23.593,23.958
2393000,34.334,36.498,39.365,5.1208,0.1212,1,0,0,0,24.063,23.889,24.143
2394000,34.302,36.367,39.480,5.1206,0.1209,1,0,0,0,23.760,24.549,24.010
2395000,34.419,36.587,39.461,5.1203,0.1206,1,0,0,0,24.137,23.745,24.115
2396000,34.511,36.407,39.518,5.1200,0.1203,1,0,0,0,23.879,23.938,23.785
2397000,34.264,36.366,39.524,5.1198,0.1201,1,0,0,0,24.224,23.839,23.820
2398000,34.114,36.240,39.314,5.1195,0.1198,1,0,0,0,24.445,23.834,23.955
2399000,34.366,36.488,39.404,5.1192,0.1195,1,0,0,0,23.218,24.053,23.661
